#group,false,false,true,true,true,true,false,false,false,true
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,long,string
#default,to6,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,elapsed,location
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:29:41.41133944Z,75,24120,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:23:41.41133944Z,78,24480,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:17:41.41133944Z,71,24840,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:11:41.41133944Z,85,25200,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:05:41.41133944Z,70,25560,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:59:41.41133944Z,77,25920,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:53:41.41133944Z,89,26280,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:47:41.41133944Z,76,26640,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:41:41.41133944Z,78,27000,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:35:41.41133944Z,71,27360,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:29:41.41133944Z,80,27720,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:23:41.41133944Z,74,28080,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:17:41.41133944Z,73,28440,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:11:41.41133944Z,88,28800,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:05:41.41133944Z,80,29160,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:59:41.41133944Z,70,29520,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:53:41.41133944Z,71,29880,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:47:41.41133944Z,76,30240,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:41:41.41133944Z,74,30600,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:35:41.41133944Z,89,30960,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:29:41.41133944Z,86,31320,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:23:41.41133944Z,87,31680,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:17:41.41133944Z,73,32040,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:11:41.41133944Z,90,32400,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:05:41.41133944Z,88,32760,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:59:41.41133944Z,77,33120,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:53:41.41133944Z,77,33480,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:47:41.41133944Z,90,33840,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:41:41.41133944Z,75,34200,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:35:41.41133944Z,90,34560,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:29:41.41133944Z,72,34920,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:23:41.41133944Z,88,35280,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:17:41.41133944Z,86,35640,santa_monica
,,1,degrees,average_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:11:41.41133944Z,80,36000,santa_monica
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T12:05:41.41133944Z,63,360,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:59:41.41133944Z,62,720,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:53:41.41133944Z,67,1080,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:47:41.41133944Z,64,1440,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:41:41.41133944Z,60,1800,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:35:41.41133944Z,63,2160,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:29:41.41133944Z,64,2520,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:23:41.41133944Z,68,2880,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:17:41.41133944Z,63,3240,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:11:41.41133944Z,63,3600,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:05:41.41133944Z,61,3960,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:59:41.41133944Z,60,4320,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:53:41.41133944Z,63,4680,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:47:41.41133944Z,61,5040,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:41:41.41133944Z,60,5400,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:35:41.41133944Z,61,5760,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:29:41.41133944Z,66,6120,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:23:41.41133944Z,66,6480,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:17:41.41133944Z,60,6840,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:11:41.41133944Z,68,7200,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:05:41.41133944Z,66,7560,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:59:41.41133944Z,63,7920,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:53:41.41133944Z,66,8280,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:47:41.41133944Z,66,8640,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:41:41.41133944Z,61,9000,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:35:41.41133944Z,67,9360,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:29:41.41133944Z,70,9720,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:23:41.41133944Z,60,10080,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:17:41.41133944Z,61,10440,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:11:41.41133944Z,65,10800,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:05:41.41133944Z,70,11160,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:59:41.41133944Z,61,11520,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:53:41.41133944Z,68,11880,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:47:41.41133944Z,66,12240,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:41:41.41133944Z,69,12600,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:35:41.41133944Z,66,12960,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:29:41.41133944Z,67,13320,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:23:41.41133944Z,66,13680,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:17:41.41133944Z,68,14040,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:11:41.41133944Z,61,14400,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:05:41.41133944Z,67,14760,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:59:41.41133944Z,69,15120,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:53:41.41133944Z,70,15480,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:47:41.41133944Z,62,15840,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:41:41.41133944Z,70,16200,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:35:41.41133944Z,69,16560,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:29:41.41133944Z,70,16920,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:23:41.41133944Z,66,17280,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:17:41.41133944Z,66,17640,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:11:41.41133944Z,67,18000,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:05:41.41133944Z,69,18360,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:59:41.41133944Z,69,18720,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:53:41.41133944Z,60,19080,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:47:41.41133944Z,61,19440,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:41:41.41133944Z,60,19800,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:35:41.41133944Z,66,20160,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:29:41.41133944Z,63,20520,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:23:41.41133944Z,65,20880,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:17:41.41133944Z,62,21240,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:11:41.41133944Z,60,21600,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:05:41.41133944Z,63,21960,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:59:41.41133944Z,63,22320,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:53:41.41133944Z,69,22680,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:47:41.41133944Z,68,23040,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:41:41.41133944Z,68,23400,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:35:41.41133944Z,64,23760,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:29:41.41133944Z,62,24120,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:23:41.41133944Z,69,24480,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:17:41.41133944Z,62,24840,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:11:41.41133944Z,62,25200,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:05:41.41133944Z,68,25560,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:59:41.41133944Z,66,25920,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:53:41.41133944Z,62,26280,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:47:41.41133944Z,70,26640,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:41:41.41133944Z,65,27000,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:35:41.41133944Z,66,27360,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:29:41.41133944Z,66,27720,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:23:41.41133944Z,61,28080,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:17:41.41133944Z,66,28440,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:11:41.41133944Z,65,28800,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:05:41.41133944Z,61,29160,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:59:41.41133944Z,63,29520,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:53:41.41133944Z,68,29880,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:47:41.41133944Z,68,30240,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:41:41.41133944Z,70,30600,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:35:41.41133944Z,67,30960,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:29:41.41133944Z,66,31320,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:23:41.41133944Z,68,31680,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:17:41.41133944Z,68,32040,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:11:41.41133944Z,67,32400,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:05:41.41133944Z,64,32760,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:59:41.41133944Z,62,33120,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:53:41.41133944Z,65,33480,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:47:41.41133944Z,68,33840,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:41:41.41133944Z,64,34200,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:35:41.41133944Z,63,34560,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:29:41.41133944Z,63,34920,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:23:41.41133944Z,68,35280,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:17:41.41133944Z,62,35640,coyote_creek
,,2,degrees,h2o_temperature,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:11:41.41133944Z,70,36000,coyote_creek

#group,false,false,true,true,true,true,false,false,false,true,true
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,long,string,string
#default,to6,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,elapsed,location,randtag
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:59:41.41133944Z,15,720,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:47:41.41133944Z,76,1440,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:35:41.41133944Z,30,2160,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:29:41.41133944Z,31,2520,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:11:41.41133944Z,42,3600,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:53:41.41133944Z,58,4680,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:47:41.41133944Z,64,5040,coyote_creek,1
,,3,index,h2o_quality,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:41:41.41133944Z,43,5400,coyote_creek,1
